RES,POW,TotalFlow
2435027,2436033,230
2435027,2437067,120
2435027,2437240,30
2435035,2435027,55
2435035,2435035,45
2435035,2436033,190
2435035,2437067,70
2435035,2437240,55
2435055,2435055,40
2435055,2490012,30
2436033,2423027,45
2436033,2435020,45
2436033,2435027,315
2436033,2435040,70
2436033,2435045,45
2436033,2435055,20
2436033,2436033,13010
2436033,2437067,2010
2436033,2437235,45
2436033,2437240,35
2436033,2438010,205
2436033,2449058,20
2436033,2450072,40
2436033,2451015,65
2436033,2451020,40
2436033,2451060,25
2436033,2451065,70
2436033,2451070,40
2436033,2451085,175
2436033,2451090,115
2436033,2453052,35
2436033,2465005,50
2436033,2466023,95
2436033,2490012,50
2437067,2410043,20
2437067,2423027,405
2437067,2425213,70
2437067,2433102,30
2437067,2434058,30
2437067,2434065,30
2437067,2435020,20
2437067,2435027,40
2437067,2436033,2310
2437067,2437067,42380
2437067,2437205,85
2437067,2437210,40
2437067,2437215,80
2437067,2437220,25
2437067,2437230,120
2437067,2437235,40
2437067,2437240,50
2437067,2437245,35
2437067,2438010,2510
2437067,2439062,95
2437067,2445072,20
2437067,2449058,285
2437067,2450023,25
2437067,2450030,40
2437067,2450042,55
2437067,2450072,755
2437067,2450128,25
2437067,2451008,60
2437067,2451015,895
2437067,2451020,475
2437067,2451060,35
2437067,2451085,70
2437067,2451090,225
2437067,2452035,125
2437067,2453052,60
2437067,2454048,25
2437067,2458227,40
2437067,2460028,20
2437067,2461025,85
2437067,2465005,35
2437067,2466023,375
2437067,2470052,20
2437067,2481017,40
2437067,2490012,45
2437067,2494068,25
2437205,2423027,25
2437205,2437067,135
2437205,2437205,220
2437205,2437210,20
2437210,2437067,190
2437210,2437210,65
2437215,2437067,75
2437215,2437205,30
2437215,2437210,35
2437215,2437215,70
2437215,2437240,20
2437220,2437067,350
2437220,2437220,120
2437225,2437067,135
2437230,2436033,105
2437230,2437067,605
2437230,2437230,155
2437230,2438010,20
2437235,2423027,60
2437235,2436033,1035
2437235,2437067,830
2437235,2437235,105
2437235,2438010,55
2437235,2451020,25
2437240,2436033,45
2437240,2437067,185
2437240,2437205,20
2437240,2437215,35
2437240,2437240,245
2437245,2437067,70
2437245,2437240,40
2437245,2437245,125
2437250,2437067,20
2437250,2437205,25
2437250,2437250,55
2438005,2437067,55
2438005,2438005,35
2438005,2438010,70
2438005,2439155,45
2438010,2423027,30
2438010,2432040,20
2438010,2436033,75
2438010,2437067,1475
2438010,2437230,65
2438010,2438010,2120
2438010,2438065,40
2438010,2439062,65
2438010,2439155,35
2438010,2449058,55
2438010,2450030,45
2438010,2450042,35
2438010,2450072,600
2438010,2450128,35
2438010,2451015,30
2438010,2466023,65
2438028,2438028,100
2438028,2439062,30
2438047,2438047,50
2438047,2438055,35
2438065,2437067,55
2438065,2438010,120
2438065,2438028,25
2438065,2438040,25
2438065,2438065,75
2438065,2438070,30
2438070,2433060,30
2438070,2437067,50
2438070,2437205,20
2438070,2438070,95
2438802,2438010,20
2438802,2438802,30
2439005,2439062,25
2439010,2439010,130
2439010,2439062,60
2439010,2440043,40
2439020,2439062,75
2439020,2439077,55
2439025,2439062,115
2439025,2439077,55
2439025,2439097,30
2439025,2440043,25
2439030,2439030,75
2439030,2439062,235
2439035,2439062,55
2439043,2432033,70
2439043,2439043,20
2439043,2439062,215
2439060,2432033,55
2439060,2439060,45
2439060,2439062,835
2439060,2439077,105
2439060,2439097,55
2439060,2449058,20
2439062,2423027,70
2439062,2431084,20
2439062,2432033,795
2439062,2432040,405
2439062,2437067,170
2439062,2438010,60
2439062,2438028,25
2439062,2439030,55
2439062,2439043,20
2439062,2439060,165
2439062,2439062,14165
2439062,2439077,855
2439062,2439085,30
2439062,2439097,290
2439062,2439135,55
2439062,2439145,40
2439062,2439155,120
2439062,2440043,55
2439062,2443027,20
2439062,2449048,30
2439062,2449058,340
2439062,2450042,35
2439062,2450072,40
2439062,2454048,40
2439062,2466023,140
2439077,2432033,25
2439077,2432040,35
2439077,2439060,55
2439077,2439062,635
2439077,2439077,1045
2439077,2439097,120
2439077,2440047,30
2439077,2443027,35
2439077,2449058,20
2439085,2432033,20
2439085,2439062,320
2439085,2439077,60
2439085,2439085,155
2439085,2439097,40
2439085,2449058,20
2439097,2439062,75
2439097,2439077,55
2439097,2439097,620
2439097,2449058,35
2439105,2439062,55
2439105,2449058,30
2439117,2439062,75
2439117,2439077,25
2439117,2439097,20
2439117,2439117,120
2439117,2449058,95
2439117,2449075,60
2439117,2450042,20
2439130,2439062,85
2439130,2439077,45
2439130,2439130,95
2439130,2449058,30
2439135,2439062,315
2439135,2439077,50
2439135,2439135,60
2439135,2449058,30
2439145,2439062,115
2439145,2439145,40
2439165,2439062,55
2439165,2439155,55
2439170,2432033,70
2439170,2439062,155
2439170,2439170,85
2440010,2439062,40
2440010,2440043,35
2440017,2440017,120
2440017,2440043,125
2440017,2440047,30
2440017,2442088,20
2440017,2443027,35
2440025,2440025,35
2440025,2443027,40
2440043,2423027,25
2440043,2439062,80
2440043,2439077,40
2440043,2439097,110
2440043,2440017,30
2440043,2440043,1040
2440043,2440047,140
2440043,2442060,65
2440043,2442088,70
2440043,2442098,50
2440043,2443027,185
2440043,2449005,20
2440043,2449058,45
2440047,2439062,70
2440047,2439077,60
2440047,2439097,155
2440047,2440017,30
2440047,2440043,385
2440047,2440047,310
2440047,2442060,25
2440047,2442088,50
2440047,2442098,85
2440047,2442110,20
2440047,2443027,85
2440047,2449005,25
2440047,2449058,65
2441012,2441012,40
2441012,2441038,25
2441012,2441060,20
2441012,2443027,80
2441020,2441027,35
2441027,2441027,135
2441027,2443027,30
2441037,2441027,30
2441037,2441038,45
2441037,2443027,90
2441038,2441027,50
2441038,2441038,600
2441038,2441055,25
2441038,2441060,135
2441038,2443027,795
2441038,2444037,35
2441038,2444071,70
2441038,2444080,80
2441038,2445072,25
2441038,2466023,20
2441055,2441038,45
2441055,2441055,110
2441055,2441060,70
2441055,2443027,805
2441055,2444080,30
2441055,2445072,25
2441060,2441038,130
2441060,2441060,575
2441060,2441065,20
2441060,2441117,20
2441060,2443027,540
2441065,2441038,35
2441065,2441055,20
2441065,2441060,215
2441065,2443027,110
2441070,2441038,30
2441070,2441060,70
2441070,2441070,25
2441070,2443027,175
2441080,2441027,20
2441080,2441080,135
2441080,2443027,55
2441085,2441098,35
2441085,2443027,45
2441098,2441060,50
2441098,2441098,380
2441098,2441117,30
2441098,2443027,195
2441117,2441038,30
2441117,2441060,90
2441117,2441098,20
2441117,2441117,110
2441117,2443027,280
2442005,2442005,85
2442005,2442060,20
2442005,2442088,65
2442005,2443027,965
2442020,2442020,40
2442020,2442060,25
2442020,2442088,165
2442020,2442098,50
2442020,2443027,480
2442025,2442025,120
2442025,2442060,110
2442025,2442088,70
2442025,2442098,35
2442025,2443027,990
2442025,2445072,70
2442025,2466023,20
2442032,2442032,105
2442032,2442060,170
2442032,2442088,20
2442032,2443027,115
2442040,2442040,25
2442040,2442060,50
2442040,2443027,50
2442040,2447017,20
2442045,2442045,60
2442045,2442060,55
2442050,2442045,20
2442050,2442050,25
2442050,2442060,100
2442050,2447017,45
2442050,2447025,35
2442055,2442060,645
2442055,2442098,20
2442055,2443027,110
2442055,2446078,20
2442055,2447017,20
2442055,2447025,20
2442060,2442060,260
2442060,2443027,55
2442060,2447017,25
2442065,2442060,30
2442070,2442098,20
2442075,2442060,45
2442075,2442088,25
2442075,2442098,95
2442075,2443027,55
2442088,2440043,20
2442088,2442020,35
2442088,2442060,55
2442088,2442088,1030
2442088,2442095,20
2442088,2442098,55
2442088,2443027,705
2442088,2445072,45
2442088,2449058,30
2442095,2442060,20
2442095,2442088,240
2442095,2442095,65
2442095,2443027,220
2442098,2442060,65
2442098,2442075,35
2442098,2442088,95
2442098,2442098,550
2442098,2442110,25
2442098,2443027,220
2442098,2449058,50
2442098,2466023,20
2442100,2440043,25
2442100,2442088,125
2442100,2443027,140
2442100,2445072,25
2442110,2440047,20
2442110,2442088,60
2442110,2442098,155
2442110,2442110,50
2442110,2443027,75
2442110,2449005,20
2442110,2449058,20
2443027,2422025,25
2443027,2423027,155
2443027,2425213,20
2443027,2430010,20
2443027,2430030,35
2443027,2437067,60
2443027,2439062,30
2443027,2439097,35
2443027,2440043,90
2443027,2441038,275
2443027,2441055,125
2443027,2441060,415
2443027,2441117,45
2443027,2442005,90
2443027,2442020,70
2443027,2442025,140
2443027,2442060,725
2443027,2442088,950
2443027,2442095,25
2443027,2442098,245
2443027,2443027,54880
2443027,2444037,470
2443027,2444071,75
2443027,2444080,690
2443027,2445008,70
2443027,2445030,30
2443027,2445035,110
2443027,2445050,90
2443027,2445055,55
2443027,2445060,40
2443027,2445072,2270
2443027,2445093,40
2443027,2445115,285
2443027,2446075,50
2443027,2446078,120
2443027,2446080,70
2443027,2447017,210
2443027,2447025,30
2443027,2448010,25
2443027,2449058,190
2443027,2453052,30
2443027,2454048,50
2443027,2456083,50
2443027,2458007,30
2443027,2458033,40
2443027,2458227,55
2443027,2465005,30
2443027,2466023,480
2443027,2499902,20
2443027,3506008,30
2444003,2443027,20
2444003,2444003,50
2444003,2444037,75
2444010,2444010,35
2444023,2443027,35
2444023,2444023,45
2444023,2444037,135
2444037,2443027,420
2444037,2444003,45
2444037,2444010,40
2444037,2444023,65
2444037,2444037,2555
2444037,2444071,85
2444037,2444080,55
2444037,2445008,80
2444037,2445035,40
2444037,2445072,55
2444045,2443027,45
2444045,2444037,50
2444045,2445035,95
2444045,2445072,35
2444055,2443027,40
2444055,2444037,60
2444055,2444055,50
2444060,2443027,80
2444060,2444060,20
2444071,2443027,305
2444071,2444037,410
2444071,2444071,315
2444071,2444080,80
2444071,2445072,20
2444080,2443027,445
2444080,2444037,75
2444080,2444080,180
2444080,2445072,45
2445008,2443027,65
2445008,2444037,20
2445008,2445008,655
2445008,2445035,45
2445008,2445072,85
2445008,2466023,25
2445030,2443027,30
2445030,2445030,235
2445030,2446075,20
2445030,2466023,95
2445035,2443027,145
2445035,2444037,25
2445035,2445008,40
2445035,2445035,165
2445035,2445072,55
2445043,2443027,100
2445043,2444080,65
2445043,2445035,40
2445043,2445072,35
2445050,2443027,105
2445050,2445035,20
2445050,2445050,20
2445055,2443027,490
2445055,2444080,65
2445055,2445050,30
2445055,2445072,55
2445055,2466023,75
2445060,2443027,340
2445060,2444037,45
2445060,2445050,30
2445060,2445060,60
2445060,2445072,415
2445060,2466023,30
2445072,2423027,30
2445072,2441060,45
2445072,2442060,140
2445072,2442088,65
2445072,2443027,2300
2445072,2444037,65
2445072,2444080,80
2445072,2445008,120
2445072,2445030,25
2445072,2445035,80
2445072,2445072,5570
2445072,2445093,105
2445072,2445115,305
2445072,2446075,85
2445072,2446078,95
2445072,2446080,35
2445072,2447017,45
2445072,2447025,60
2445072,2458227,20
2445072,2466023,230
2445093,2443027,100
2445093,2445072,85
2445093,2445093,100
2445093,2445115,20
2445093,2458227,20
2445093,2466023,85
2445095,2443027,30
2445095,2466023,60
2445100,2443027,20
2445100,2445100,65
2445100,2466023,20
2445105,2443027,25
2445105,2445072,80
2445105,2447017,25
2445105,2447025,30
2445105,2466023,35
2445115,2442060,125
2445115,2443027,515
2445115,2444080,25
2445115,2445008,25
2445115,2445072,370
2445115,2445115,145
2445115,2447017,55
2445115,2466023,80
2446005,2446005,35
2446005,2446058,30
2446010,2446010,80
2446010,2446035,50
2446010,2446050,25
2446010,2446058,30
2446010,2446080,55
2446010,2466023,70
2446017,2446017,90
2446017,2446035,55
2446017,2446080,35
2446017,2446112,55
2446017,2466023,35
2446025,2446025,35
2446030,2446035,25
2446035,2446025,20
2446035,2446035,330
2446035,2446058,35
2446035,2446075,30
2446035,2446080,65
2446035,2446112,45
2446035,2456083,50
2446040,2446017,40
2446040,2446035,130
2446040,2456083,70
2446045,2446035,85
2446045,2446045,25
2446045,2446080,20
2446045,2466023,30
2446050,2446010,20
2446050,2446035,55
2446050,2446050,140
2446050,2446058,55
2446050,2446075,35
2446050,2446078,85
2446050,2446080,370
2446050,2446112,40
2446050,2447010,40
2446050,2447017,135
2446050,2458227,35
2446050,2466023,70
2446058,2446035,35
2446058,2446058,505
2446058,2446075,125
2446058,2446080,145
2446058,2447017,45
2446058,2456083,65
2446058,2458033,25
2446058,2458227,20
2446058,2466023,130
2446065,2446075,35
2446065,2446080,35
2446065,2466023,50
2446075,2443027,35
2446075,2446035,40
2446075,2446058,55
2446075,2446070,40
2446075,2446075,565
2446075,2446078,130
2446075,2446080,300
2446075,2446112,25
2446075,2447010,20
2446075,2447017,190
2446075,2447025,65
2446075,2456083,20
2446075,2466023,145
2446078,2442060,30
2446078,2443027,80
2446078,2445072,60
2446078,2446075,145
2446078,2446078,1090
2446078,2446080,250
2446078,2446112,55
2446078,2447010,45
2446078,2447017,885
2446078,2447025,55
2446078,2454048,25
2446078,2455008,30
2446078,2455023,45
2446078,2456083,45
2446078,2458033,40
2446078,2458227,50
2446078,2466023,270
2446080,2446035,50
2446080,2446050,150
2446080,2446058,105
2446080,2446070,20
2446080,2446075,315
2446080,2446078,425
2446080,2446080,2965
2446080,2446090,30
2446080,2446112,130
2446080,2447010,50
2446080,2447017,385
2446080,2447025,60
2446080,2454048,20
2446080,2455023,25
2446080,2456083,50
2446080,2458227,20
2446080,2466023,105
2446085,2446078,25
2446085,2446080,140
2446085,2446085,25
2446085,2447017,25
2446090,2445072,30
2446090,2446078,110
2446090,2446080,250
2446090,2446090,60
2446090,2446112,40
2446090,2447017,245
2446090,2455008,30
2446090,2466023,35
2446095,2446035,55
2446095,2446050,20
2446095,2446095,30
2446095,2446112,25
2446095,2447017,20
2446100,2446035,35
2446100,2446080,30
2446100,2446100,45
2446100,2456083,25
2446105,2446035,25
2446105,2446105,50
2446105,2446112,120
2446105,2455008,20
2446105,2456083,50
2446105,2466023,20
2446112,2446017,40
2446112,2446035,75
2446112,2446075,35
2446112,2446078,55
2446112,2446080,170
2446112,2446105,60
2446112,2446112,1395
2446112,2447017,220
2446112,2454008,20
2446112,2454017,35
2446112,2454048,55
2446112,2455008,140
2446112,2455023,100
2446112,2455037,75
2446112,2455048,65
2446112,2456083,180
2446112,2457033,20
2446112,2458007,25
2446112,2458033,75
2446112,2458227,90
2446112,2466023,135
2447010,2443027,20
2447010,2446078,245
2447010,2446080,95
2447010,2447010,285
2447010,2447017,590
2447010,2455008,45
2447010,2455023,20
2447010,2466023,30
2447017,2442045,20
2447017,2442060,165
2447017,2443027,200
2447017,2445072,35
2447017,2446035,60
2447017,2446050,20
2447017,2446058,25
2447017,2446075,125
2447017,2446078,2650
2447017,2446080,715
2447017,2446112,220
2447017,2447010,350
2447017,2447017,18775
2447017,2447025,235
2447017,2447035,50
2447017,2447040,20
2447017,2447047,230
2447017,2447055,65
2447017,2448010,25
2447017,2448028,45
2447017,2449058,70
2447017,2454008,175
2447017,2454017,35
2447017,2454048,410
2447017,2454060,25
2447017,2454065,45
2447017,2455008,245
2447017,2455015,260
2447017,2455023,175
2447017,2455037,175
2447017,2455048,125
2447017,2456083,105
2447017,2457005,70
2447017,2457033,90
2447017,2458007,90
2447017,2458227,200
2447017,2459010,35
2447017,2465005,55
2447017,2466023,445
2447025,2442060,50
2447025,2443027,45
2447025,2446075,170
2447025,2446078,195
2447025,2446080,45
2447025,2447017,275
2447025,2447025,685
2447025,2447035,55
2447025,2466023,50
2447035,2442060,70
2447035,2443027,40
2447035,2446075,125
2447035,2446078,530
2447035,2446080,95
2447035,2447010,65
2447035,2447017,1070
2447035,2447025,295
2447035,2447035,175
2447035,2455008,20
2447035,2455015,20
2447035,2455023,25
2447035,2458227,25
2447035,2466023,105
2447040,2446078,55
2447040,2447017,170
2447040,2447025,30
2447040,2447040,20
2447047,2446078,115
2447047,2446080,20
2447047,2447010,20
2447047,2447017,1110
2447047,2447025,50
2447047,2447047,130
2447047,2447055,70
2447047,2454008,35
2447047,2454048,25
2447047,2454065,35
2447055,2446080,20
2447055,2447017,400
2447055,2447055,65
2447055,2454008,35
2447055,2454048,130
2447055,2454060,35
2448010,2447017,55
2448010,2448010,195
2448010,2448028,50
2448010,2454065,25
2448015,2447017,50
2448015,2448010,45
2448015,2448028,50
2448015,2454048,30
2448020,2442060,55
2448020,2448020,25
2448020,2448028,35
2448020,2454048,50
2448028,2442060,45
2448028,2447017,75
2448028,2448010,125
2448028,2448028,1700
2448028,2448038,60
2448028,2448045,30
2448028,2449040,40
2448028,2449058,170
2448028,2454048,390
2448028,2454072,25
2448028,2454095,50
2448028,2457040,40
2448028,2458227,40
2448028,2466023,35
2448038,2447017,20
2448038,2448010,20
2448038,2448028,135
2448038,2448038,235
2448038,2449058,40
2448038,2454048,155
2448038,2454072,40
2448038,2454095,25
2448045,2448028,245
2448045,2448038,40
2448045,2448045,45
2448045,2449040,20
2448045,2449058,60
2448045,2454048,75
2448045,2466023,20
2449005,2439097,30
2449005,2442098,35
2449005,2449005,195
2449005,2449058,200
2449005,2449070,35
2449020,2449020,30
2449020,2449058,185
2449025,2449025,55
2449025,2449040,30
2449025,2449058,240
2449040,2448028,45
2449040,2449040,245
2449040,2449048,35
2449040,2449058,480
2449040,2454048,35
2449048,2449040,80
2449048,2449048,365
2449048,2449058,1120
2449048,2454048,165
2449048,2466023,40
2449058,2423027,100
2449058,2432033,20
2449058,2437067,150
2449058,2438020,20
2449058,2439062,145
2449058,2439077,45
2449058,2439097,25
2449058,2440047,30
2449058,2442060,80
2449058,2442075,25
2449058,2442088,30
2449058,2442098,110
2449058,2443027,115
2449058,2447017,25
2449058,2448028,160
2449058,2449025,100
2449058,2449040,330
2449058,2449048,885
2449058,2449058,24110
2449058,2449070,385
2449058,2449075,225
2449058,2449080,75
2449058,2449085,30
2449058,2449095,30
2449058,2449105,55
2449058,2449113,85
2449058,2449125,30
2449058,2450042,55
2449058,2450072,40
2449058,2450113,20
2449058,2450128,100
2449058,2453052,70
2449058,2454048,825
2449058,2454095,45
2449058,2458007,20
2449058,2458033,75
2449058,2458227,90
2449058,2459035,25
2449058,2466023,365
2449070,2439062,25
2449070,2449048,80
2449070,2449058,1150
2449070,2449070,205
2449070,2449075,35
2449070,2449080,70
2449070,2449095,40
2449070,2454048,80
2449075,2449048,25
2449075,2449058,300
2449075,2449075,75
2449075,2449080,60
2449080,2449058,195
2449080,2449075,95
2449080,2449080,55
2449095,2449048,25
2449095,2449058,265
2449095,2449095,20
2449095,2449113,25
2449100,2449058,140
2449100,2449100,20
2449105,2449048,20
2449105,2449058,110
2449105,2449105,45
2449105,2454048,85
2449113,2449058,150
2449113,2449113,105
2449113,2453052,20
2449113,2454048,50
2449125,2449048,25
2449125,2449058,160
2449125,2449125,90
2450005,2438010,25
2450005,2439062,30
2450005,2449058,40
2450005,2450005,60
2450005,2450042,20
2450023,2437067,95
2450023,2438010,20
2450023,2439062,20
2450023,2449058,25
2450023,2450023,90
2450023,2450030,25
2450023,2450042,70
2450023,2450072,65
2450030,2437067,65
2450030,2438010,75
2450030,2449058,30
2450030,2450030,40
2450030,2450072,65
2450042,2437067,55
2450042,2438010,55
2450042,2439062,40
2450042,2449058,115
2450042,2450023,30
2450042,2450042,275
2450042,2450050,30
2450042,2450072,75
2450050,2449058,35
2450050,2450050,200
2450050,2450072,95
2450057,2450072,90
2450065,2437067,35
2450065,2438010,25
2450065,2450042,20
2450065,2450065,45
2450065,2450072,45
2450072,2436033,30
2450072,2437067,510
2450072,2438010,260
2450072,2439062,50
2450072,2449058,85
2450072,2450042,90
2450072,2450050,35
2450072,2450057,35
2450072,2450072,1715
2450072,2450100,60
2450072,2450128,35
2450072,2453052,35
2450072,2466023,50
2450085,2437067,30
2450085,2449058,20
2450085,2450085,20
2450090,2449058,125
2450090,2450090,55
2450100,2437067,20
2450100,2449058,30
2450100,2450072,100
2450100,2450100,150
2450100,2450113,45
2450100,2453052,20
2450113,2449058,165
2450113,2450072,50
2450113,2450113,145
2450113,2450128,40
2450113,2453052,45
2450128,2437067,25
2450128,2449058,110
2450128,2450072,20
2450128,2450113,80
2450128,2450128,55
2450128,2453052,45
2450802,2450802,70
2451008,2436033,20
2451008,2437067,70
2451008,2451008,180
2451008,2451015,290
2451008,2451020,45
2451008,2452035,60
2451008,2461025,25
2451008,2466023,60
2451015,2436033,35
2451015,2437067,265
2451015,2438010,40
2451015,2451008,75
2451015,2451015,1690
2451015,2451020,225
2451015,2451065,20
2451015,2452035,55
2451015,2461025,35
2451015,2466023,35
2451020,2436033,60
2451020,2437067,345
2451020,2451015,230
2451020,2451020,280
2451025,2436033,50
2451025,2437067,190
2451025,2438010,20
2451025,2451015,40
2451025,2451020,30
2451025,2451025,45
2451030,2437067,25
2451035,2407030,60
2451035,2437067,35
2451035,2451008,30
2451035,2451015,165
2451035,2451020,20
2451040,2437067,35
2451040,2451015,190
2451040,2451040,70
2451045,2437067,25
2451045,2451008,35
2451045,2451015,95
2451045,2451045,20
2451045,2452035,25
2451045,2466023,20
2451050,2451015,55
2451055,2451015,65
2451055,2451050,30
2451055,2451060,25
2451060,2436033,45
2451060,2437067,65
2451060,2451015,135
2451060,2451060,165
2451060,2451065,60
2451060,2461025,20
2451065,2436033,20
2451065,2437067,85
2451065,2451008,20
2451065,2451015,210
2451065,2451055,25
2451065,2451060,55
2451065,2451065,440
2451070,2436033,170
2451070,2437067,85
2451070,2451070,140
2451070,2466023,20
2451075,2436033,105
2451075,2437067,115
2451075,2451015,35
2451075,2451075,85
2451075,2451085,20
2451075,2451090,45
2451080,2436033,95
2451080,2437067,70
2451080,2451020,25
2451080,2451080,60
2451085,2435027,45
2451085,2436033,715
2451085,2437067,420
2451085,2438010,25
2451085,2451015,45
2451085,2451060,20
2451085,2451075,35
2451085,2451080,20
2451085,2451085,335
2451085,2451090,80
2451090,2436033,280
2451090,2437067,825
2451090,2438010,70
2451090,2450072,30
2451090,2451015,50
2451090,2451020,25
2451090,2451080,25
2451090,2451085,35
2451090,2451090,355
2452007,2452007,970
2452007,2452017,90
2452007,2452035,135
2452007,2458227,45
2452007,2460013,855
2452007,2460020,20
2452007,2460028,275
2452007,2461025,335
2452007,2461030,20
2452007,2461035,120
2452007,2464008,285
2452007,2464015,50
2452007,2465005,145
2452007,2466007,120
2452007,2466023,1855
2452017,2452007,125
2452017,2452017,260
2452017,2452035,290
2452017,2458227,25
2452017,2460013,175
2452017,2460028,60
2452017,2461025,150
2452017,2461035,30
2452017,2464008,165
2452017,2465005,25
2452017,2466023,220
2452017,2466087,25
2452035,2437067,30
2452035,2451015,20
2452035,2452035,780
2452035,2452062,80
2452035,2452070,20
2452035,2461025,110
2452035,2461035,25
2452035,2462007,20
2452035,2464008,40
2452035,2466023,125
2452040,2451015,60
2452040,2452017,40
2452040,2452035,465
2452040,2452055,40
2452040,2452062,20
2452040,2460028,25
2452040,2461025,55
2452040,2466023,60
2452045,2452035,365
2452045,2453052,60
2452045,2461025,105
2452045,2466023,75
2452050,2452035,80
2452050,2466023,60
2452055,2437067,30
2452055,2451015,30
2452055,2452007,50
2452055,2452035,95
2452055,2452055,100
2452055,2452062,25
2452055,2452085,55
2452055,2460028,30
2452055,2461025,25
2452055,2466023,35
2452062,2452035,235
2452062,2452062,165
2452062,2460013,30
2452062,2460028,25
2452062,2461025,50
2452062,2466023,70
2452075,2462007,40
2452085,2452035,45
2452085,2452080,40
2452085,2452085,385
2452085,2461025,75
2452085,2461035,30
2452085,2462007,80
2452085,2466023,75
2452090,2451015,25
2452090,2452090,60
2452095,2452035,20
2452095,2452085,130
2452095,2461025,85
2452095,2462007,60
2452095,2466023,55
2453005,2449058,45
2453005,2453005,55
2453005,2453052,65
2453010,2453052,25
2453010,2454048,50
2453015,2453052,35
2453015,2454048,25
2453020,2453020,20
2453020,2453025,45
2453020,2453052,395
2453020,2458033,65
2453020,2458227,20
2453020,2459035,35
2453025,2453025,140
2453025,2453050,40
2453025,2453052,635
2453025,2454048,25
2453025,2459035,40
2453025,2466023,25
2453032,2453032,145
2453032,2453052,175
2453032,2454048,30
2453032,2457068,30
2453032,2458227,65
2453032,2466023,30
2453040,2453040,70
2453040,2453052,200
2453040,2458033,125
2453040,2458037,20
2453040,2458227,50
2453040,2459025,30
2453040,2459035,65
2453040,2466023,105
2453050,2453050,40
2453050,2453052,250
2453050,2459035,20
2453050,2466023,20
2453052,2423027,40
2453052,2437067,25
2453052,2449058,50
2453052,2450128,35
2453052,2452035,20
2453052,2453020,50
2453052,2453025,135
2453052,2453032,75
2453052,2453040,20
2453052,2453050,320
2453052,2453052,9695
2453052,2453065,20
2453052,2453072,50
2453052,2454048,145
2453052,2457035,25
2453052,2457040,20
2453052,2457068,55
2453052,2458007,40
2453052,2458033,400
2453052,2458037,75
2453052,2458227,335
2453052,2459010,30
2453052,2459020,185
2453052,2459035,585
2453052,2461025,25
2453052,2465005,45
2453052,2466023,630
2453065,2453050,45
2453065,2453052,720
2453065,2453065,20
2453065,2459035,75
2453065,2466023,65
2453072,2449058,25
2453072,2453052,305
2453072,2453072,80
2453072,2454048,20
2453072,2459035,25
2454008,2446112,20
2454008,2447017,120
2454008,2454008,585
2454008,2454017,95
2454008,2454025,25
2454008,2454048,1060
2454008,2454060,70
2454008,2454065,25
2454008,2455008,20
2454008,2455015,35
2454008,2455023,45
2454008,2457035,20
2454008,2458033,20
2454008,2458227,50
2454008,2466023,45
2454017,2447017,35
2454017,2454008,20
2454017,2454017,445
2454017,2454048,415
2454017,2455023,20
2454017,2455037,35
2454017,2457035,20
2454017,2457040,20
2454017,2458227,20
2454017,2466023,35
2454025,2454025,125
2454025,2454048,340
2454025,2457033,55
2454025,2457035,95
2454025,2457040,65
2454025,2458033,60
2454025,2458227,75
2454025,2459010,35
2454025,2466023,120
2454030,2449058,20
2454030,2454017,20
2454030,2454025,65
2454030,2454030,50
2454030,2454048,450
2454030,2457035,120
2454030,2457040,65
2454030,2458033,60
2454030,2458037,20
2454030,2458227,90
2454030,2459010,35
2454030,2466023,115
2454035,2454035,110
2454035,2454048,560
2454035,2457035,25
2454035,2457040,30
2454035,2458033,55
2454035,2458037,20
2454035,2458227,60
2454035,2466023,65
2454048,2423027,70
2454048,2437067,20
2454048,2443027,20
2454048,2447017,265
2454048,2448028,35
2454048,2448038,40
2454048,2449048,65
2454048,2449058,160
2454048,2449113,45
2454048,2453052,30
2454048,2454008,185
2454048,2454017,140
2454048,2454030,80
2454048,2454035,95
2454048,2454048,17115
2454048,2454060,190
2454048,2454065,35
2454048,2454072,60
2454048,2454090,85
2454048,2454095,55
2454048,2454110,20
2454048,2455015,30
2454048,2455023,25
2454048,2455037,65
2454048,2455048,50
2454048,2456083,25
2454048,2457005,30
2454048,2457020,30
2454048,2457025,30
2454048,2457030,30
2454048,2457033,60
2454048,2457035,295
2454048,2457040,345
2454048,2457045,75
2454048,2458007,120
2454048,2458033,455
2454048,2458037,130
2454048,2458227,515
2454048,2459010,175
2454048,2459020,55
2454048,2465005,65
2454048,2466023,760
2454048,2466072,25
2454048,2466087,55
2454060,2449058,20
2454060,2454008,40
2454060,2454017,20
2454060,2454048,605
2454060,2454060,165
2454060,2458033,30
2454060,2466023,35
2454065,2447017,55
2454065,2454048,245
2454065,2454065,190
2454065,2458033,25
2454065,2466023,40
2454072,2448028,35
2454072,2448038,25
2454072,2449058,40
2454072,2454048,685
2454072,2454060,25
2454072,2454072,265
2454072,2454095,30
2454072,2458033,25
2454072,2458227,20
2454072,2466023,110
2454090,2454048,325
2454090,2454090,70
2454095,2448028,20
2454095,2454048,265
2454095,2454090,20
2454095,2454095,220
2454100,2454048,265
2454100,2454100,70
2454100,2454110,55
2454100,2466023,20
2454105,2454048,150
2454105,2466023,20
2454110,2454048,255
2454110,2454110,90
2454115,2454048,55
2454115,2454115,80
2454120,2453052,20
