RES,POW,TotalFlow
3506008,3543021,40
3506008,3544042,20
3506008,3547002,610
3506008,3547003,35
3506008,3547048,130
3506008,3547056,20
3506008,3547064,85
3506008,3547076,110
3506008,3547090,70
3506008,3548044,45
3506008,3553005,50
3506008,3557061,25
3506008,4611040,45
3506008,4706027,40
3506008,4806016,100
3506008,4811061,50
3506008,4815033,25
3506008,4815035,40
3506008,4816037,55
3506008,5915022,45
3506008,5931020,45
3506008,5953023,35
3506008,6204003,70
3507004,3501020,185
3507004,3501030,55
3507004,3506008,655
3507004,3507004,455
3507004,3507006,65
3507004,3507008,375
3507004,3507014,95
3507004,3507015,400
3507004,3507065,230
3507004,3510010,25
3507006,3501011,20
3507006,3501020,50
3507006,3501030,20
3507006,3506008,185
3507006,3507004,240
3507006,3507006,170
3507006,3507008,370
3507006,3507014,205
3507006,3507015,1270
3507006,3507024,30
3507006,3507042,25
3507006,3507052,20
3507006,3507065,70
3507006,3509004,30
3507006,3510010,40
3507008,3501020,25
3507008,3506008,140
3507008,3507004,120
3507008,3507006,45
3507008,3507008,445
3507008,3507014,65
3507008,3507015,330
3507008,3507065,25
3507014,3501020,25
3507014,3506008,135
3507014,3507004,40
3507014,3507006,50
3507014,3507008,75
3507014,3507014,580
3507014,3507015,1925
3507014,3507017,35
3507014,3507021,45
3507014,3507024,20
3507014,3507040,40
3507014,3507042,40
3507014,3507052,55
3507014,3507065,45
3507014,3509004,275
3507014,3509021,85
3507014,3509028,25
3507014,3510010,80
3507015,3501011,20
3507015,3501020,30
3507015,3506008,185
3507015,3507004,115
3507015,3507006,65
3507015,3507008,195
3507015,3507014,705
3507015,3507015,5485
3507015,3507017,100
3507015,3507021,90
3507015,3507024,60
3507015,3507042,35
3507015,3507052,20
3507015,3507065,30
3507015,3509004,35
3507015,3509021,25
3507015,3510010,135
3507015,3520005,45
3507017,3506008,30
3507017,3507006,25
3507017,3507008,30
3507017,3507014,140
3507017,3507015,415
3507017,3507017,95
3507017,3507021,60
3507017,3507024,55
3507017,3507042,25
3507017,3510010,80
3507021,3506008,45
3507021,3507014,65
3507021,3507015,370
3507021,3507017,90
3507021,3507021,650
3507021,3507024,775
3507021,3507040,70
3507021,3507042,45
3507021,3509004,25
3507021,3510010,1275
3507021,3520005,25
3507024,3507015,50
3507024,3507021,155
3507024,3507024,1005
3507024,3510010,705
3507033,3507033,110
3507040,3506008,310
3507040,3507014,55
3507040,3507015,230
3507040,3507021,40
3507040,3507024,35
3507040,3507033,185
3507040,3507040,580
3507040,3507042,65
3507040,3507052,45
3507040,3507065,25
3507040,3509004,780
3507040,3509010,25
3507040,3509015,40
3507040,3509021,365
3507040,3509028,65
3507040,3510010,350
3507040,3520005,25
3507042,3506008,25
3507042,3507014,130
3507042,3507015,545
3507042,3507017,20
3507042,3507021,25
3507042,3507040,40
3507042,3507042,215
3507042,3509004,25
3507042,3509021,30
3507042,3510010,60
3507052,3506008,375
3507052,3507014,20
3507052,3507015,95
3507052,3507052,230
3507052,3507065,160
3507052,3509004,140
3507052,3509021,20
3507065,2481017,145
3507065,3501020,40
3507065,3501030,105
3507065,3506008,3655
3507065,3507004,25
3507065,3507008,65
3507065,3507014,40
3507065,3507015,85
3507065,3507052,70
3507065,3507065,1945
3507065,3509004,75
3507065,3509021,20
3507065,3509030,25
3509001,3506008,590
3509001,3507015,25
3509001,3507052,60
3509001,3507065,35
3509001,3509001,70
3509001,3509004,380
3509001,3509010,25
3509001,3509021,90
3509001,3509024,25
3509001,3509028,80
3509001,3509030,20
3509004,3506008,440
3509004,3507015,60
3509004,3507040,45
3509004,3507052,65
3509004,3507065,60
3509004,3509001,40
3509004,3509004,1520
3509004,3509010,25
3509004,3509015,35
3509004,3509021,270
3509004,3509028,85
3509004,3509030,45
3509004,3510010,30
3509010,3506008,620
3509010,3507040,55
3509010,3509001,20
3509010,3509004,335
3509010,3509010,125
3509010,3509015,150
3509010,3509021,950
3509010,3509024,60
3509010,3509028,170
3509010,3509030,90
3509010,3509039,40
3509010,3510010,25
3509015,3506008,175
3509015,3507033,20
3509015,3509004,85
3509015,3509010,70
3509015,3509015,220
3509015,3509021,905
3509015,3509028,60
3509015,3509039,35
3509015,3510010,30
3509015,3510035,25
3509021,3506008,180
3509021,3509004,140
3509021,3509010,75
3509021,3509015,75
3509021,3509021,1275
3509021,3509028,30
3509021,3509030,25
3509021,3510010,25
3509024,2481017,90
3509024,3506008,1905
3509024,3507065,30
3509024,3509004,105
3509024,3509021,65
3509024,3509024,160
3509024,3509028,690
3509024,3509030,100
3509028,2481017,45
3509028,3506008,2035
3509028,3509004,100
3509028,3509010,20
3509028,3509015,30
3509028,3509021,85
3509028,3509024,85
3509028,3509028,1435
3509028,3509030,245
3509028,3510010,20
3509030,2481017,85
3509030,3506008,2705
3509030,3509004,25
3509030,3509021,55
3509030,3509024,80
3509030,3509028,520
3509030,3509030,1195
3509030,3547002,160
3509030,3547003,30
3509030,3547048,35
3509039,2481017,20
3509039,3506008,575
3509039,3509004,50
3509039,3509010,65
3509039,3509015,65
3509039,3509021,330
3509039,3509024,30
3509039,3509028,170
3509039,3509030,180
3509039,3509039,185
3509039,3547002,25
3510005,3510005,65
3510005,3510010,470
3510005,3511015,20
3510010,1209034,30
3510010,2466023,20
3510010,2481017,25
3510010,3501012,30
3510010,3506008,315
3510010,3507015,185
3510010,3507021,165
3510010,3507024,315
3510010,3507040,45
3510010,3510005,35
3510010,3510010,44890
3510010,3510020,205
3510010,3510035,75
3510010,3511005,1110
3510010,3511015,775
3510010,3511030,35
3510010,3512005,215
3510010,3512015,80
3510010,3513020,45
3510010,3519036,20
3510010,3520005,235
3510010,3521005,30
3510010,3525005,30
3510010,3530016,20
3510020,3506008,40
3510020,3507021,35
3510020,3507024,60
3510020,3507033,30
3510020,3507040,30
3510020,3509004,35
3510020,3509021,40
3510020,3510010,5815
3510020,3510020,830
3510020,3510035,140
3510020,3511005,170
3510020,3511015,155
3510020,3512005,45
3510020,3512015,25
3510020,3520005,20
3510035,3506008,20
3510035,3509015,20
3510035,3509021,55
3510035,3510010,395
3510035,3510020,60
3510035,3510035,345
3510035,3511015,25
3510035,3511035,45
3510035,3520005,35
3510045,3510010,25
3510045,3510035,40
3510045,3510045,75
3510045,3511035,110
3511005,3506008,30
3511005,3510010,4750
3511005,3510020,40
3511005,3511005,995
3511005,3511015,510
3511005,3512005,95
3511005,3512015,20
3511005,3513020,25
3511005,3520005,25
3511015,3506008,30
3511015,3510010,1490
3511015,3511005,235
3511015,3511015,2885
3511015,3511030,85
3511015,3512001,20
3511015,3512002,50
3511015,3512005,480
3511015,3512015,65
3511015,3513020,95
3511015,3520005,30
3511030,3510010,1385
3511030,3510020,55
3511030,3511005,170
3511030,3511015,885
3511030,3511030,305
3511030,3511035,20
3511030,3512005,110
3511030,3512030,30
3511030,3513020,20
3511030,3520005,30
3511035,3511015,25
3511035,3511035,175
3511035,3512005,45
3511035,3512061,20
3512001,3510010,100
3512001,3511005,20
3512001,3511015,225
3512001,3512001,105
3512001,3512004,35
3512001,3512005,965
3512001,3512015,170
3512001,3513020,35
3512002,3510010,65
3512002,3511015,175
3512002,3512002,80
3512002,3512004,20
3512002,3512005,140
3512002,3512015,30
3512002,3513020,25
3512004,3510010,50
3512004,3511015,80
3512004,3512001,40
3512004,3512002,65
3512004,3512004,320
3512004,3512005,185
3512004,3512015,40
3512004,3513020,50
3512005,3506008,55
3512005,3510010,390
3512005,3511005,75
3512005,3511015,335
3512005,3512001,85
3512005,3512002,30
3512005,3512004,30
3512005,3512005,14660
3512005,3512015,1950
3512005,3512020,60
3512005,3512026,50
3512005,3512030,60
3512005,3512036,30
3512005,3513020,605
3512005,3514004,95
3512005,3514014,35
3512005,3514020,25
3512005,3514021,55
3512005,3514045,75
3512005,3515014,20
3512005,3518013,40
3512005,3518017,35
3512005,3520005,140
3512005,3521005,25
3512015,3506008,25
3512015,3510010,205
3512015,3511015,150
3512015,3512001,25
3512015,3512004,30
3512015,3512005,4865
3512015,3512015,9770
3512015,3512020,210
3512015,3512026,25
3512015,3512030,20
3512015,3512036,30
3512015,3512046,20
3512015,3513020,295
3512015,3514004,385
3512015,3514014,110
3512015,3514020,25
3512015,3514021,140
3512015,3514045,170
3512015,3515014,30
3512015,3518001,45
3512015,3518013,20
3512015,3518017,40
3512015,3520005,120
3512015,3521005,20
3512020,3512005,735
3512020,3512015,370
3512020,3512020,265
3512020,3512026,45
3512020,3512030,20
3512020,3512036,20
3512020,3512046,45
3512020,3513020,25
3512020,3514021,20
3512020,3514045,125
3512026,3511015,30
3512026,3512005,730
3512026,3512015,180
3512026,3512020,90
3512026,3512026,240
3512026,3512030,70
3512026,3512036,105
3512026,3512046,45
3512030,3510010,55
3512030,3511015,100
3512030,3511030,20
3512030,3511035,25
3512030,3512001,25
3512030,3512005,790
3512030,3512015,55
3512030,3512020,20
3512030,3512026,95
3512030,3512030,500
3512030,3512036,25
3512030,3512046,30
3512030,3513020,25
3512030,3514004,20
3512036,3512005,200
3512036,3512015,45
3512036,3512026,135
3512036,3512030,30
3512036,3512036,165
3512036,3512046,25
3512046,3512005,150
3512046,3512015,45
3512046,3512026,35
3512046,3512030,20
3512046,3512036,65
3512046,3512046,265
3512046,3512061,20
3512046,3514045,30
3512046,3515014,85
3512046,3515030,80
3512046,3520005,35
3512051,3512061,20
3512054,3512054,40
3512054,3512061,35
3512058,3512058,20
3512058,3512061,275
3512058,3512076,20
3512058,3520005,25
3512061,3512005,20
3512061,3512058,55
3512061,3512061,725
3512061,3512076,60
3512065,3512058,25
3512065,3512061,140
3512076,3512058,55
3512076,3512061,580
3512076,3512076,205
3512076,3520005,25
3512076,3547030,55
3512076,3548001,30
3513020,3506008,40
3513020,3510010,170
3513020,3511005,530
3513020,3511015,200
3513020,3512005,2095
3513020,3512015,805
3513020,3512020,20
3513020,3512030,20
3513020,3513020,3540
3513020,3514004,75
3513020,3514045,30
3513020,3518009,25
3513020,3520005,185
3514004,3511015,30
3514004,3512005,605
3514004,3512015,900
3514004,3513020,45
3514004,3514004,855
3514004,3514014,110
3514004,3514020,45
3514004,3514021,165
3514004,3514024,45
3514004,3514045,150
3514004,3515014,45
3514004,3518009,25
3514004,3518013,25
3514004,3518017,65
3514004,3520005,75
3514004,3521005,20
3514014,3512005,140
3514014,3512015,160
3514014,3514004,235
3514014,3514014,540
3514014,3514019,35
3514014,3514020,130
3514014,3514021,415
3514014,3514024,70
3514014,3514045,65
3514014,3515014,50
3514014,3518001,35
3514014,3518009,50
3514014,3518013,65
3514014,3518017,105
3514014,3520005,50
3514019,3512015,45
3514019,3514004,25
3514019,3514014,25
3514019,3514019,350
3514019,3514020,545
3514019,3514021,1780
3514019,3514024,60
3514019,3514045,35
3514019,3515013,35
3514019,3515014,240
3514019,3518001,85
3514019,3518005,40
3514019,3518009,125
3514019,3518013,195
3514019,3518017,325
3514019,3520005,185
3514019,3521005,35
3514020,3512005,25
3514020,3512015,30
3514020,3514014,35
3514020,3514019,125
3514020,3514020,2315
3514020,3514021,1130
3514020,3514024,30
3514020,3515013,50
3514020,3515014,300
3514020,3518001,130
3514020,3518005,80
3514020,3518009,230
3514020,3518013,390
3514020,3518017,535
3514020,3519028,20
3514020,3519036,50
3514020,3519046,20
3514020,3520005,465
3514020,3521005,20
3514021,3506008,40
3514021,3512005,65
3514021,3512015,95
3514021,3514004,30
3514021,3514014,90
3514021,3514019,180
3514021,3514020,660
3514021,3514021,3665
3514021,3514024,110
3514021,3514045,25
3514021,3515013,25
3514021,3515014,190
3514021,3516010,25
3514021,3518001,50
3514021,3518005,55
3514021,3518009,140
3514021,3518013,200
3514021,3518017,275
3514021,3519036,20
3514021,3520005,310
3514024,3512005,30
3514024,3512015,55
3514024,3514004,40
3514024,3514014,110
3514024,3514019,80
3514024,3514020,195
3514024,3514021,930
3514024,3514024,265
3514024,3514045,30
3514024,3515014,105
3514024,3518001,45
3514024,3518009,80
3514024,3518013,115
3514024,3518017,170
3514024,3520005,160
3514027,3514021,30
3514027,3514024,50
3514027,3514027,40
3514045,3510010,30
3514045,3512005,240
3514045,3512015,170
3514045,3512020,30
3514045,3514004,70
3514045,3514014,60
3514045,3514019,25
3514045,3514020,30
3514045,3514021,150
3514045,3514024,65
3514045,3514045,1775
3514045,3515003,120
3514045,3515005,30
3514045,3515014,375
3514045,3515030,190
3514045,3516010,25
3514045,3518001,40
3514045,3518013,25
3514045,3518017,40
3514045,3520005,135
3515003,3514021,30
3515003,3514045,130
3515003,3515003,305
3515003,3515005,20
3515003,3515013,35
3515003,3515014,680
3515003,3515015,55
3515003,3515030,105
3515003,3516010,25
3515003,3520005,20
3515005,3514014,20
3515005,3514021,45
3515005,3514045,30
3515005,3515005,200
3515005,3515013,115
3515005,3515014,1585
3515005,3515015,80
3515005,3516010,80
3515005,3518009,35
3515005,3518013,35
3515005,3518017,45
3515005,3520005,50
3515008,3515008,50
3515008,3515014,50
3515013,3506008,20
3515013,3514020,30
3515013,3514021,65
3515013,3515005,90
3515013,3515013,435
3515013,3515014,1495
3515013,3515015,45
3515013,3516010,190
3515013,3518001,50
3515013,3518005,25
3515013,3518009,105
3515013,3518013,165
3515013,3518017,260
3515013,3518020,35
3515013,3519036,30
3515013,3520005,100
3515014,3506008,85
3515014,3510010,30
3515014,3512005,30
3515014,3512015,25
3515014,3514019,30
3515014,3514020,135
3515014,3514021,160
3515014,3514024,20
3515014,3514045,100
3515014,3515003,60
3515014,3515005,490
3515014,3515013,885
3515014,3515014,23210
3515014,3515015,1115
3515014,3515023,155
3515014,3515030,60
3515014,3515037,25
3515014,3515044,45
3515014,3516010,855
3515014,3518001,60
3515014,3518005,65
3515014,3518009,170
3515014,3518013,230
3515014,3518017,410
3515014,3518020,75
3515014,3519028,40
3515014,3519036,55
3515014,3519046,25
3515014,3520005,470
3515014,3521005,80
3515014,3521010,30
3515014,3523008,20
3515015,3514020,35
3515015,3514021,30
3515015,3514045,20
3515015,3515003,20
3515015,3515005,120
3515015,3515013,180
3515015,3515014,3480
3515015,3515015,1390
3515015,3515023,110
3515015,3515044,85
3515015,3516010,250
3515015,3518013,70
3515015,3518017,95
3515015,3519036,20
3515015,3520005,80
3515019,3515014,65
3515019,3515015,30
3515019,3515019,140
3515023,3514045,35
3515023,3515003,70
3515023,3515005,45
3515023,3515013,75
3515023,3515014,1380
3515023,3515015,255
3515023,3515023,175
3515023,3515030,50
3515023,3515037,20
3515023,3516010,55
3515023,3518013,30
3515023,3518017,45
3515023,3520005,30
3515030,3512005,55
3515030,3512015,20
3515030,3512046,30
3515030,3514021,20
3515030,3514045,120
3515030,3515003,95
3515030,3515013,30
3515030,3515014,255
3515030,3515015,50
3515030,3515023,20
3515030,3515030,335
3515030,3520005,35
3515037,3515014,105
3515037,3515015,50
3515037,3515030,25
3515037,3515037,290
3515037,3516010,20
3515037,3518009,20
3515037,3519036,20
3515044,3515014,355
3515044,3515015,170
3515044,3515037,20
3515044,3515044,165
3515044,3516010,455
3515044,3518013,25
3515044,3518017,20
3515044,3519028,20
3515044,3520005,110
3515044,3521005,30
3515044,3521024,20
3516010,3506008,45
3516010,3512015,20
3516010,3514020,50
3516010,3514021,45
3516010,3515005,80
3516010,3515013,265
3516010,3515014,2275
3516010,3515015,205
3516010,3515044,55
3516010,3516010,13715
3516010,3518001,340
3516010,3518005,265
3516010,3518009,680
3516010,3518013,715
3516010,3518017,740
3516010,3518020,875
3516010,3518029,350
3516010,3518039,685
3516010,3519028,255
3516010,3519036,280
3516010,3519038,95
3516010,3519044,140
3516010,3519046,45
3516010,3519048,160
3516010,3519054,75
3516010,3519070,135
3516010,3520005,995
3516010,3521005,125
3516010,3521010,50
3516010,3523008,20
3516010,3524002,25
3516010,3525005,30
3516010,3530016,20
3516010,3543014,20
3516010,3543015,40
3516010,3543019,115
3516010,3543023,45
3516010,3543042,70
3516010,3543050,85
3516010,3543052,230
3516010,3546015,165
3516010,3546024,50
3518001,3506008,40
3518001,3510010,25
3518001,3514020,30
3518001,3514021,25
3518001,3515014,30
3518001,3518001,7505
3518001,3518005,2050
3518001,3518009,1045
3518001,3518013,995
3518001,3518017,190
3518001,3518020,85
3518001,3518029,165
3518001,3519028,805
3518001,3519036,2675
3518001,3519038,480
3518001,3519044,185
3518001,3519046,170
3518001,3519048,95
3518001,3519049,30
3518001,3519054,50
3518001,3520005,19880
3518001,3521005,960
3518001,3521010,350
3518001,3523008,20
3518001,3524001,55
3518001,3524009,20
3518001,3530016,25
3518001,3543042,20
3518005,3506008,60
3518005,3510010,25
3518005,3512015,40
3518005,3514020,55
3518005,3514021,25
3518005,3515014,80
3518005,3516010,40
3518005,3518001,4900
3518005,3518005,9565
3518005,3518009,2255
3518005,3518013,2025
3518005,3518017,375
3518005,3518020,85
3518005,3518029,105
3518005,3519028,995
3518005,3519036,3035
3518005,3519038,535
3518005,3519044,105
3518005,3519046,135
3518005,3519048,95
3518005,3519070,20
3518005,3520005,24170
3518005,3521005,1085
3518005,3521010,345
3518005,3521024,25
3518005,3523008,25
3518005,3524001,85
3518005,3525005,55
3518005,3530016,20
3518005,3539036,25
3518005,4806016,20
3518009,3506008,60
3518009,3510010,45
3518009,3514020,45
3518009,3514021,55
3518009,3515014,125
3518009,3516010,65
3518009,3518001,3450
3518009,3518005,3995
3518009,3518009,13575
3518009,3518013,6270
3518009,3518017,1125
3518009,3518020,350
3518009,3518029,200
3518009,3519028,790
3518009,3519036,2945
3518009,3519038,565
3518009,3519044,165
3518009,3519046,200
3518009,3519048,155
3518009,3519049,30
3518009,3519054,25
3518009,3520005,16645
3518009,3521005,980
3518009,3521010,310
3518009,3521024,55
3518009,3523008,25
3518009,3524001,60
3518009,3524002,20
3518009,3524015,20
3518009,3525005,45
3518009,3530016,25
3518009,3539036,25
3518009,5915022,20
3518013,3506008,75
3518013,3514020,135
3518013,3514021,105
3518013,3515014,275
3518013,3516010,145
3518013,3518001,3160
3518013,3518005,3630
3518013,3518009,9530
3518013,3518013,23050
3518013,3518017,2895
3518013,3518020,630
3518013,3518029,180
3518013,3518039,55
3518013,3519028,700
3518013,3519036,1900
3518013,3519038,420
3518013,3519044,165
3518013,3519046,155
3518013,3519048,60
3518013,3519049,30
3518013,3519054,20
3518013,3520005,10750
3518013,3521005,885
3518013,3521010,300
3518013,3521024,50
3518013,3524001,60
3518013,3525005,25
3518013,3539036,35
3518013,3543042,25
3518013,4816037,20
3518017,3506008,90
3518017,3510010,25
3518017,3512005,40
3518017,3512015,25
3518017,3514019,30
3518017,3514020,340
3518017,3514021,305
3518017,3515005,30
3518017,3515013,40
3518017,3515014,425
3518017,3515015,20
3518017,3516010,230
3518017,3518001,1875
3518017,3518005,1875
3518017,3518009,4915
3518017,3518013,9205
3518017,3518017,11025
3518017,3518020,365
3518017,3518029,75
3518017,3519028,320
3518017,3519036,660
3518017,3519038,130
3518017,3519044,75
3518017,3519046,40
3518017,3519048,50
3518017,3520005,5785
3518017,3521005,455
3518017,3521010,185
3518017,3524001,30
3518017,3525005,45
3518017,3541024,20
3518020,3514020,20
3518020,3515014,85
3518020,3516010,155
3518020,3518001,290
3518020,3518005,255
3518020,3518009,770
3518020,3518013,750
3518020,3518017,275
3518020,3518020,2975
3518020,3518029,450
3518020,3518039,95
3518020,3519028,100
3518020,3519036,405
3518020,3519038,105
3518020,3519044,85
3518020,3519046,65
3518020,3519048,65
3518020,3520005,810
3518020,3521005,90
3518020,3521010,70
3518022,3518020,40
3518029,3516010,45
3518029,3518001,285
3518029,3518005,160
3518029,3518009,210
3518029,3518013,90
3518029,3518017,25
3518029,3518020,230
3518029,3518029,2485
3518029,3518039,65
3518029,3519028,280
3518029,3519036,1005
3518029,3519038,295
3518029,3519044,630
3518029,3519046,265
3518029,3519048,410
3518029,3519049,35
3518029,3519054,125
3518029,3519070,25
3518029,3520005,1485
3518029,3521005,180
3518029,3521010,30
3518029,3543007,30
3518029,3543014,20
3518039,3515014,30
3518039,3516010,210
3518039,3518001,90
3518039,3518005,45
3518039,3518009,120
3518039,3518013,95
3518039,3518020,220
3518039,3518029,315
3518039,3518039,1240
3518039,3519028,55
3518039,3519036,180
3518039,3519038,40
3518039,3519044,145
3518039,3519046,65
3518039,3519048,260
3518039,3519054,110
3518039,3519070,295
3518039,3520005,365
3518039,3521005,30
3518039,3543019,50
3518039,3543050,30
3518039,3543052,50
3518039,3556027,30
3519028,2466023,35
3519028,3506008,65
3519028,3510010,25
3519028,3518001,205
3519028,3518005,110
3519028,3518009,80
3519028,3518013,125
3519028,3518017,25
3519028,3518029,20
3519028,3519028,46775
3519028,3519036,5835
3519028,3519038,4780
3519028,3519044,180
3519028,3519046,1055
3519028,3519048,730
3519028,3519049,405
3519028,3519054,55
3519028,3519070,35
3519028,3520005,51490
3519028,3521005,8270
3519028,3521010,4190
3519028,3521024,805
3519028,3522014,30
3519028,3523008,70
3519028,3524001,380
3519028,3524002,140
3519028,3524009,155
3519028,3524015,90
3519028,3525005,130
3519028,3526043,20
3519028,3529006,20
3519028,3530010,35
3519028,3530013,55
3519028,3530016,90
3519028,3539036,85
3519028,3543007,90
3519028,3543014,130
3519028,3543017,70
3519028,3543021,25
3519028,3543042,210
3519028,3543052,20
3519028,3543074,25
3519028,4806016,30
3519036,2466023,35
3519036,3506008,190
3519036,3510010,60
3519036,3515014,35
3519036,3516010,20
3519036,3518001,815
3519036,3518005,445
3519036,3518009,415
3519036,3518013,510
3519036,3518017,115
3519036,3518020,75
3519036,3518029,105
3519036,3519028,6965
3519036,3519036,40260
3519036,3519038,7785
3519036,3519044,1100
3519036,3519046,955
3519036,3519048,1135
3519036,3519049,70
3519036,3519054,100
3519036,3519070,50
3519036,3520005,59085
3519036,3521005,4050
3519036,3521010,1405
3519036,3521024,110
3519036,3523008,100
3519036,3524001,245
3519036,3524002,130
3519036,3524009,65
3519036,3524015,35
3519036,3525005,155
3519036,3526043,40
3519036,3526053,35
3519036,3530010,20
3519036,3530013,45
3519036,3530016,155
3519036,3539036,115
3519036,3543014,50
3519036,3543021,20
3519036,3543042,90
3519036,3543050,20
3519036,3553005,35
3519036,4806016,30
3519036,5915015,20
3519036,5915022,40
3519038,2466023,20
3519038,3506008,55
3519038,3510010,35
3519038,3516010,20
3519038,3518001,260
3519038,3518005,105
3519038,3518009,110
3519038,3518013,100
3519038,3518017,30
3519038,3518020,45
3519038,3518029,45
3519038,3519028,9365
3519038,3519036,9740
3519038,3519038,16885
3519038,3519044,310
3519038,3519046,1640
3519038,3519048,1695
3519038,3519049,320
3519038,3519054,130
3519038,3519070,85
3519038,3520005,29290
3519038,3521005,3005
3519038,3521010,995
3519038,3521024,235
3519038,3523008,80
3519038,3524001,125
3519038,3524002,60
3519038,3524009,50
3519038,3524015,40
3519038,3525005,125
3519038,3530013,25
3519038,3530016,70
3519038,3539036,80
3519038,3543007,110
3519038,3543014,70
3519038,3543031,20
3519038,3543042,120
3519038,3543052,20
3519044,3518001,190
3519044,3518005,95
3519044,3518009,75
3519044,3518013,75
3519044,3518020,25
3519044,3518029,250
3519044,3519028,885
3519044,3519036,3930
3519044,3519038,1205
3519044,3519044,3390
3519044,3519046,630
3519044,3519048,660
3519044,3519049,60
3519044,3519054,150
3519044,3519070,55
3519044,3520005,5740
3519044,3521005,345
3519044,3521010,135
3519044,3521024,50
3519044,3524001,40
3519044,3543007,20
3519044,3543014,25
3519046,3506008,30
3519046,3510010,30
3519046,3518001,50
3519046,3518005,20
3519046,3518013,25
3519046,3518029,80
3519046,3519028,2015
3519046,3519036,2125
3519046,3519038,2050
3519046,3519044,340
3519046,3519046,5715
3519046,3519048,2455
3519046,3519049,385
3519046,3519054,270
3519046,3519070,85
3519046,3520005,6380
3519046,3521005,690
3519046,3521010,285
3519046,3521024,70
3519046,3523008,35
3519046,3524001,55
3519046,3524002,25
3519046,3530016,30
3519046,3543007,90
3519046,3543014,80
3519046,3543042,100
3519048,3506008,35
3519048,3510010,30
3519048,3518001,80
3519048,3518005,30
3519048,3518009,25
3519048,3518020,25
3519048,3518029,115
3519048,3519028,2460
3519048,3519036,2515
3519048,3519038,2060
3519048,3519044,525
3519048,3519046,3680
3519048,3519048,12225
3519048,3519049,485
3519048,3519054,1230
3519048,3519070,245
3519048,3520005,7020
3519048,3521005,920
3519048,3521010,375
3519048,3521024,115
3519048,3522014,30
3519048,3524001,70
3519048,3525005,50
3519048,3530016,30
3519048,3539036,20
3519048,3543007,160
3519048,3543009,30
3519048,3543014,415
3519048,3543017,70
3519048,3543021,30
3519048,3543042,270
3519048,3543052,20
3519049,3518001,20
3519049,3519028,2065
3519049,3519036,290
3519049,3519038,450
3519049,3519044,50
3519049,3519046,365
3519049,3519048,440
3519049,3519049,1455
3519049,3519054,65
3519049,3519070,35
3519049,3520005,2560
3519049,3521005,650
3519049,3521010,350
3519049,3521024,295
3519049,3522014,35
3519049,3543007,100
3519049,3543014,70
3519049,3543017,35
3519049,3543042,90
3519054,3518001,20
3519054,3518005,25
3519054,3518029,75
3519054,3519028,585
3519054,3519036,825
3519054,3519038,460
3519054,3519044,345
3519054,3519046,740
3519054,3519048,2620
3519054,3519049,75
3519054,3519054,1220
3519054,3519070,255
3519054,3520005,1635
3519054,3521005,210
3519054,3521010,95
3519054,3521024,40
3519054,3543007,55
3519054,3543014,190
3519054,3543017,25
3519054,3543042,75
3519070,3506008,20
3519070,3515014,25
3519070,3516010,45
3519070,3518001,30
3519070,3518005,25
3519070,3518009,35
3519070,3518020,40
3519070,3518029,185
3519070,3518039,80
3519070,3519028,805
3519070,3519036,1430
3519070,3519038,825
3519070,3519044,480
3519070,3519046,1315
3519070,3519048,3285
3519070,3519049,140
3519070,3519054,950
3519070,3519070,4650
3519070,3519076,20
3519070,3520005,2655
3519070,3521005,350
3519070,3521010,170
3519070,3521024,45
3519070,3543007,100
3519070,3543014,240
3519070,3543042,100
3519070,3543052,20
3519076,3519076,70
3520005,1001519,25
3520005,1209034,205
3520005,2423027,25
3520005,2465005,20
3520005,2466023,415
3520005,2481017,80
3520005,3506008,745
3520005,3510010,385
3520005,3511015,20
3520005,3512005,50
3520005,3512015,55
3520005,3513020,30
3520005,3514004,25
3520005,3514020,60
3520005,3514021,65
3520005,3515014,150
3520005,3515015,35
3520005,3516010,90
3520005,3518001,4395
3520005,3518005,2145
3520005,3518009,1570
3520005,3518013,1800
3520005,3518017,465
3520005,3518020,140
3520005,3518029,225
3520005,3518039,35
3520005,3519028,44920
3520005,3519036,38575
3520005,3519038,11670
3520005,3519044,940
3520005,3519046,2125
3520005,3519048,2165
3520005,3519049,465
3520005,3519054,230
3520005,3519070,130
3520005,3520005,884035
3520005,3521005,62875
3520005,3521010,13995
3520005,3521024,1600
3520005,3522012,45
3520005,3522014,75
3520005,3523001,35
3520005,3523008,630
3520005,3523009,25
3520005,3523025,25
3520005,3523050,30
3520005,3524001,4625
3520005,3524002,1630
3520005,3524009,860
3520005,3524015,445
3520005,3525005,1675
3520005,3526032,55
3520005,3526037,30
3520005,3526043,140
3520005,3526047,85
3520005,3526053,215
3520005,3526057,45
3520005,3526065,30
3520005,3528018,65
3520005,3528052,35
3520005,3529006,110
3520005,3530004,25
3520005,3530010,340
3520005,3530013,425
3520005,3530016,695
3520005,3530035,35
3520005,3531011,50
3520005,3532042,60
3520005,3536020,30
3520005,3537039,100
3520005,3537048,20
3520005,3539036,520
3520005,3541024,80
3520005,3542045,35
3520005,3542047,20
3520005,3542059,55
3520005,3543005,20
3520005,3543007,195
3520005,3543009,20
3520005,3543014,270
3520005,3543017,100
3520005,3543019,20
3520005,3543021,145
3520005,3543031,20
3520005,3543042,440
3520005,3543050,65
3520005,3543052,75
3520005,3543074,20
3520005,3544018,20
3520005,3544027,20
3520005,3544042,40
3520005,3544053,55
